Pull Request - Commit URL,Class
https://github.com/JabRef/jabref/pull/8002/commits/f676003bd3e557b2bec35c7c3a406f6dba45d08a,src/main/java/org/jabref/gui/entryeditor/EntryEditor.java
https://github.com/JabRef/jabref/pull/9135/commits/f6c7641721ee1b4e3318661fd451cbbf39a14df1,src/main/java/org/jabref/gui/JabRefFrame.java
https://github.com/JabRef/jabref/pull/9135/commits/f6c7641721ee1b4e3318661fd451cbbf39a14df1,src/main/java/org/jabref/gui/push/PushToApplicationCommand.java
https://github.com/MinecraftForge/MinecraftForge/pull/3805/commits/d539eb8c917807c957f7db073a2c3eb5f2316647,src/main/java/net/minecraftforge/common/ForgeHooks.java
https://github.com/MovingBlocks/Terasology/pull/2646/commits/602bae42569d333c23ac7c1c2858f50a4dec32d4,engine-tests/src/test/java/org/terasology/rendering/nui/layouts/ColumnLayoutTest.java
https://github.com/neo4j/neo4j/pull/11221/commits/2f551c4fdf730eb46a1a60b002c0090973aa61b5,community/bolt/src/test/java/org/neo4j/bolt/v2/messaging/Neo4jPackV2Test.java
https://github.com/neo4j/neo4j/pull/11221/commits/2f551c4fdf730eb46a1a60b002c0090973aa61b5,community/cypher/interpreted-runtime/src/main/scala/org/neo4j/cypher/internal/runtime/interpreted/pipes/NodeIndexSeekPipe.scala
https://github.com/neo4j/neo4j/pull/11248/commits/62b835218f3209309f983123a3049ea73abc7358,community/kernel/src/main/java/org/neo4j/storageengine/api/txstate/ReadableRelationshipDiffSets.java
https://github.com/neo4j/neo4j/pull/11248/commits/5d0ccdc265108c43e1236fa9f52a434949657725,community/kernel/src/main/java/org/neo4j/kernel/impl/util/diffsets/RelationshipDiffSets.java
https://github.com/neo4j/neo4j/pull/11623/commits/350fe08cc87f968501366141d10c80823d367887,community/kernel/src/main/java/org/neo4j/kernel/impl/index/schema/fusion/FusionIndexAccessor.java
https://github.com/neo4j/neo4j/pull/11623/commits/350fe08cc87f968501366141d10c80823d367887,community/kernel/src/main/java/org/neo4j/kernel/impl/index/schema/fusion/FusionIndexAccessor.java
https://github.com/netty/netty/pull/8598/commits/e7f1690e33f4073a23550d08b387a997ce5c26d3,codec-http2/src/main/java/io/netty/handler/codec/http2/DefaultHttp2FrameReader.java
https://github.com/RPTools/maptool/pull/2141/commits/f152e38ec727221b5299432b0235f514fac5dce9,src/main/java/net/rptools/maptool/client/ui/campaignproperties/CampaignPropertiesDialog.java
https://github.com/RPTools/maptool/pull/2141/commits/5eb1348c75907bf5d787ee1cd40aede6c0e9482d,src/main/java/net/rptools/maptool/client/functions/MacroLinkFunction.java
https://github.com/RPTools/maptool/pull/2141/commits/89b4360365fffc8af3912e698076d6a01a834e8e,src/main/java/net/rptools/maptool/client/walker/NaiveWalker.java
https://github.com/RPTools/maptool/pull/2141/commits/a4689fed2be5fc611817a330ecd7b98b16f86a36,src/main/java/net/rptools/maptool/client/functions/TokenPropertyFunctions.java
https://github.com/RPTools/maptool/pull/2141/commits/df1dcfaf47129500aeb578085dd5a842a5f76055,src/main/java/net/rptools/maptool/client/tool/DefaultTool.java
https://github.com/RPTools/maptool/pull/2141/commits/0fe5922ff176cf218667477c20969ebcb0968209,src/main/java/net/rptools/lib/BackupManager.java
https://github.com/SonarSource/sonar-java/pull/3218/commits/f57a30d86c32603ca1d1125321068b342b269adb,java-checks/src/main/java/org/sonar/java/checks/RedundantModifierCheck.java
https://github.com/square/moshi/pull/1470/commits/46a2a5125d896bdc2e96f73318149d5c0ae20b94,moshi/src/main/java/com/squareup/moshi/ClassJsonAdapter.kt
https://github.com/AxonFramework/AxonFramework/pull/2275/commits/2598c00a6cad4b1edcb2e22cecd1f24ff11368d1,messaging/src/main/java/org/axonframework/eventhandling/pooled/WorkPackage.java
https://github.com/broadinstitute/picard/pull/1589/commits/d2a0aa7bf23538a6bc59ccc745b52486e09de80e,src/main/java/picard/sam/AbstractAlignmentMerger.java
https://github.com/confluentinc/schema-registry/pull/1297/commits/e29335aa3c6dde449d53172367af9b4bfe46d6d0,avro-serializer/src/main/java/io/confluent/kafka/formatter/AvroMessageReader.java
https://github.com/grpc/grpc-java/pull/4607/commits/3cbb05d1a6b93f8fb6bd2fbcf9b5735834844bab,core/src/main/java/io/grpc/util/RoundRobinLoadBalancerFactory.java
https://github.com/OpenHFT/Chronicle-Queue/pull/1249/commits/7c259adb421c97e24e27a6cd7a511b92df73f3e4,src/main/java/net/openhft/chronicle/queue/impl/single/StoreAppender.java
https://github.com/apache/accumulo/pull/501/commits/f0d1dd42308995661083e5444cec3b89ab96cdf9,core/src/main/java/org/apache/accumulo/core/client/impl/ConditionalWriterImpl.java
https://github.com/apache/accumulo/pull/1590/commits/4cd880970e3d9c250b12024a39596607cc9eca9d,core/src/main/java/org/apache/accumulo/core/cli/ConfigOpts.java
https://github.com/cgeo/cgeo/pull/7431/commits/ab01a0a55e98184c3eb15750ca57b0a13fecfe7f,tests/src-android/cgeo/geocaching/connector/su/SuConnectorTest.java
https://github.com/crate/crate/pull/4076/commits/a216ba1d9163ac52adaba7bdfebc66e50402bff3,sql/src/main/java/io/crate/analyze/GeneratedColumnComparisonReplacer.java
https://github.com/ehcache/ehcache3/pull/2174/commits/58dab86e72a55d5a6a0866a172559fbb3c723109,clustered/client/src/main/java/org/ehcache/clustered/client/config/builders/TimeoutsBuilder.java
https://github.com/forcedotcom/SalesforceMobileSDK-Android/pull/1508/commits/5694b6d83ff83f07a0d116145d765291a9880549,libs/SalesforceSDK/src/com/salesforce/androidsdk/config/BootConfig.java
https://github.com/forcedotcom/SalesforceMobileSDK-Android/pull/2319/commits/541b07ffb51d64ac20772a36fb6da1344c530552,libs/MobileSync/src/com/salesforce/androidsdk/mobilesync/target/BatchSyncUpTarget.java
https://github.com/graphhopper/graphhopper/pull/1001/commits/7a9a8d5493ec1fe111524713728969e0c861173c,core/src/main/java/com/graphhopper/routing/Path.java
https://github.com/grpc/grpc-java/pull/8326/commits/5d0c68589efae304134343cf1c9c20604fbda52c,xds/src/main/java/io/grpc/xds/FaultFilter.java
https://github.com/kermitt2/grobid/pull/558/commits/b81c5ef2064916016ef895853585d83e62e4f41a,grobid-core/src/main/java/org/grobid/core/engines/label/TaggingLabels.java
https://github.com/MovingBlocks/Terasology/pull/4725/commits/3d511a89ff42ee9f3ce07aa82fe5306e29526068,engine/src/main/java/org/terasology/engine/core/module/ModuleManager.java
https://github.com/neo4j/neo4j/pull/8135/commits/49f050d928a135b7612cc2cf3cfa8eedb8a0f3f9,community/kernel/src/main/java/org/neo4j/unsafe/impl/batchimport/input/csv/CsvInput.java
https://github.com/neo4j/neo4j/pull/10119/commits/07ebc3b3663352af3c76a227d754d6fb62de8cd1,community/kernel/src/main/java/org/neo4j/kernel/recovery/Recovery.java
https://github.com/netty/netty/pull/8497/commits/39a6f63d73bdaec2fbd76d96d79b52dddec19701,buffer/src/main/java/io/netty/buffer/CompositeByteBuf.java
https://github.com/netty/netty/pull/12388/commits/632501d5557b2e7d15f9f15907be0c84e44a3f07,buffer/src/main/java/io/netty5/buffer/api/SensitiveBufferAllocator.java
https://github.com/UniversalMediaServer/UniversalMediaServer/pull/1638/commits/7f40572d2574e2bef484416a4e06f981e72d8a80,src/main/java/net/pms/configuration/RendererConfiguration.java
https://github.com/elastic/elasticsearch/pull/81743/commits/ca08af8d47f46020c018695b8def154955b3c183,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/ml/datafeed/AggProvider.java
https://github.com/elastic/elasticsearch/pull/81635/commits/7fa4d4c8784301d067f4e745cfb6a178651234bf,x-pack/plugin/eql/src/main/java/org/elasticsearch/xpack/eql/analysis/AnalysisUtils.java
https://github.com/elastic/elasticsearch/pull/78433/commits/fb8079b1f977c415b5fbcdae49707f8b1aebb6e8,x-pack/plugin/ilm/qa/multi-node/src/javaRestTest/java/org/elasticsearch/xpack/MigrateToDataTiersIT.java
https://github.com/elastic/elasticsearch/pull/74386/commits/133f6c279f4813d3365e0f43d67d3e37911e2cea,x-pack/plugin/security/src/main/java/org/elasticsearch/xpack/security/support/SecurityIndexManager.java
https://github.com/elastic/elasticsearch/pull/71876/commits/dc106682e6cee752a86a04114ef0d221e6b6f0cc,server/src/main/java/org/elasticsearch/snapshots/SnapshotsService.java
https://github.com/elastic/elasticsearch/pull/65360/commits/abf1fe1933ffeef49072dedd2059013ac5db00be,x-pack/plugin/ml/src/main/java/org/elasticsearch/xpack/ml/job/process/autodetect/AutodetectProcessManager.java
https://github.com/elastic/elasticsearch/pull/42500/commits/ca46907276df1c2f3f71342bc02e1d571a8f2878,server/src/main/java/org/elasticsearch/index/analysis/AnalysisRegistry.java
https://github.com/elastic/elasticsearch/pull/67175/commits/bf421472ae0eb85e1c51a469b2611c9376e36409,x-pack/plugin/eql/src/main/java/org/elasticsearch/xpack/eql/analysis/Analyzer.java
https://github.com/elastic/elasticsearch/pull/55915/commits/887539d7db3424d0d09b40d795f0b607f6ed7dc8,server/src/main/java/org/elasticsearch/index/search/QueryStringQueryParser.java
https://github.com/elastic/elasticsearch/pull/51825/commits/cf7db8780e2eefcd1dd156db6805cc1c864ae1e5,x-pack/plugin/core/src/test/java/org/elasticsearch/xpack/core/ilm/ForceMergeActionTests.java
https://github.com/elastic/elasticsearch/pull/50310/commits/c8b0259403a4e6c30fa98846990b79d66ff68703,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/ml/dataframe/evaluation/classification/Accuracy.java
https://github.com/elastic/elasticsearch/pull/45936/commits/a4f6c31e2c7080b8bf4774cca11ddd74f3d54492,x-pack/plugin/vectors/src/main/java/org/elasticsearch/xpack/vectors/mapper/DenseVectorFieldMapper.java
https://github.com/elastic/elasticsearch/pull/36819/commits/fbfbb4a4117ff4e7996fdc73259d4663041e1574,server/src/main/java/org/elasticsearch/action/DocWriteResponse.java
https://github.com/elastic/elasticsearch/pull/33015/commits/f015ff2c2ac6857f33b5726f07b59051478e34aa,x-pack/plugin/watcher/src/main/java/org/elasticsearch/xpack/watcher/trigger/schedule/CronnableSchedule.java
https://github.com/elastic/elasticsearch/pull/34184/commits/94ac1d1b6db0f942a5deb026c2defb3b3be8778f,server/src/main/java/org/elasticsearch/common/settings/AbstractScopedSettings.java
https://github.com/elastic/elasticsearch/pull/28737/commits/4b9bf4e4d3dd860857acde29d45dfbb29bfb864c,server/src/main/java/org/elasticsearch/index/engine/InternalEngine.java
https://github.com/elastic/elasticsearch/pull/33933/commits/51feaae7682a657d83b690e482cc5bdfcbfee548,server/src/test/java/org/elasticsearch/index/mapper/ObjectMapperMergeTests.java
https://github.com/Azure/azure-sdk-for-java/pull/24141/commits/1dfbbd8a21bcc6868143153381d69dbbf3240950,sdk/core/azure-core-amqp/src/main/java/com/azure/core/amqp/implementation/RequestResponseChannel.java
https://github.com/Azure/azure-sdk-for-java/pull/24141/commits/1dfbbd8a21bcc6868143153381d69dbbf3240950,sdk/core/azure-core-amqp/src/main/java/com/azure/core/amqp/implementation/RequestResponseChannel.java
https://github.com/jMonkeyEngine/jmonkeyengine/pull/1594/commits/2a9cfb505327fdf6bb08f4db88ab522e2e9f9085,jme3-terrain/src/main/java/com/jme3/terrain/geomipmap/TerrainQuad.java
https://github.com/cgeo/cgeo/pull/10396/commits/c71daa1561b134172e400aac753f32208a11aaea,main/src/cgeo/geocaching/CacheDetailActivity.java
https://github.com/quickfix-j/quickfixj/pull/347/commits/8520cc50e5c94236ec7f370a969a22e4a1a8d42c,quickfixj-core/src/main/java/quickfix/DataDictionary.java
https://github.com/checkstyle/checkstyle/pull/8836/commits/52760c4704a4d0c2027d102f27e7933e0005fb93,src/main/java/com/puppycrawl/tools/checkstyle/checks/javadoc/JavadocTypeCheck.java
https://github.com/jenkinsci/remoting/pull/378/commits/236691650bb922492dfcebbd27f7c30425940a63,src/main/java/hudson/remoting/RemoteClassLoader.java
https://github.com/AxonFramework/AxonFramework/pull/969/commits/69b64e39bcf30af44bcb674f35cd11320b47d041,integrationtests/src/test/java/org/axonframework/integrationtests/eventhandling/TrackingEventProcessorTest.java
https://github.com/broadinstitute/picard/pull/1823/commits/129047b44f3ca50a3a339fdc26a0d0e5e05ecba1,src/main/java/picard/fingerprint/CrosscheckFingerprints.java
https://github.com/cgeo/cgeo/pull/7629/commits/37adb9e11fdca11f87b0d0d7c2c5fc2e518f3fad,main/src/cgeo/geocaching/AboutActivity.java
https://github.com/checkstyle/checkstyle/pull/8984/commits/433efcc629a226e6c1b82b7323c8b73590395779,src/main/java/com/puppycrawl/tools/checkstyle/checks/whitespace/EmptyLineSeparatorCheck.java
https://github.com/CorfuDB/CorfuDB/pull/558/commits/bfb9e9e3ff4b55be85e8cdfa0b296f4be11f5ca4,infrastructure/src/main/java/org/corfudb/infrastructure/SequencerServer.java
https://github.com/CorfuDB/CorfuDB/pull/1959/commits/4d778705f42f69d7b5249b03689f0810fb55c01b,infrastructure/src/main/java/org/corfudb/infrastructure/LogUnitServer.java
https://github.com/geoserver/geoserver/pull/5969/commits/bc1f9a2c4d12e8f65a5d2930b1710854dee26d6f,src/extension/geofence-server/src/test/java/org/geoserver/geofence/integration/GeofenceAccessManagerIntegrationTest.java
https://github.com/geoserver/geoserver/pull/5969/commits/bc1f9a2c4d12e8f65a5d2930b1710854dee26d6f,src/extension/geofence-server/src/test/java/org/geoserver/geofence/integration/GeofenceAccessManagerIntegrationTest.java
https://github.com/geoserver/geoserver/pull/5969/commits/bc1f9a2c4d12e8f65a5d2930b1710854dee26d6f,src/extension/geofence/src/main/java/org/geoserver/geofence/GeoFenceAreaHelper.java
https://github.com/geoserver/geoserver/pull/5969/commits/bc1f9a2c4d12e8f65a5d2930b1710854dee26d6f,src/extension/geofence/src/main/java/org/geoserver/geofence/GeofenceAccessManager.java
https://github.com/Graylog2/graylog2-server/pull/13954/commits/9c033072548340d02ace21845211685c88d417bb,graylog-storage-elasticsearch7/src/main/java/org/graylog/storage/elasticsearch7/views/searchtypes/pivot/buckets/ESValuesHandler.java
https://github.com/iluwatar/java-design-patterns/pull/589/commits/73934e25e5bfbca572d8b3f275763f8e684d8c60,interpreter/src/test/java/com/iluwatar/interpreter/ExpressionTest.java
https://github.com/iluwatar/java-design-patterns/pull/1475/commits/0c83ccc2fe996eba856cabfeb270445629717d18,observer/src/main/java/com/iluwatar/observer/Hobbits.java
https://github.com/JabRef/jabref/pull/2765/commits/59600282cb098f8c050a853435fcff94fc87e50c,src/main/java/org/jabref/gui/BasePanel.java
https://github.com/mongodb/mongo-java-driver/pull/818/commits/de500c06455f2739a754daee1c0ebc275509ff00,driver-core/src/main/com/mongodb/internal/selector/ReadPreferenceWithFallbackServerSelector.java
https://github.com/mongodb/mongo-java-driver/pull/1010/commits/412238c18ca3c83080f4163eb6a86566f109c633,driver-core/src/main/com/mongodb/internal/connection/AbstractMultiServerCluster.java
https://github.com/mongodb/mongo-java-driver/pull/1010/commits/88d0aec8be31940aa1f7e6d5b5baaaa84ec4a04d,driver-core/src/main/com/mongodb/internal/connection/AbstractMultiServerCluster.java
https://github.com/mongodb/mongo-java-driver/pull/1010/commits/c84470b391439fa460609e4f8ef61213a6d56ead,driver-core/src/main/com/mongodb/internal/connection/AbstractMultiServerCluster.java
https://github.com/MovingBlocks/Terasology/pull/4584/commits/777057c983e62e9398f6a569bd5de4705898205d,engine/src/main/java/org/terasology/engine/core/modes/loadProcesses/CreateWorldEntity.java
https://github.com/neo4j/neo4j/pull/8571/commits/f4e778144a58b289c4a5501716ba46cf14ce5e80,community/index/src/main/java/org/neo4j/index/gbptree/SeekCursor.java
https://github.com/neo4j/neo4j/pull/8571/commits/f4e778144a58b289c4a5501716ba46cf14ce5e80,community/index/src/main/java/org/neo4j/index/gbptree/SeekCursor.java
https://github.com/neo4j/neo4j/pull/8571/commits/1577a84fac7e599f3d9e288f9b068c0d344201dd,community/index/src/test/java/org/neo4j/index/gbptree/GBPTreeIT.java
https://github.com/neo4j/neo4j/pull/8571/commits/d2a51aedee919f61d9f3406389d8a6ea021cd97e,community/index/src/test/java/org/neo4j/index/gbptree/GBPTreeIT.java
https://github.com/neo4j/neo4j/pull/8804/commits/358c11b18309b906a2484c723bc9a0c8df35476f,community/kernel/src/main/java/org/neo4j/kernel/recovery/LatestCheckPointFinder.java
https://github.com/neo4j/neo4j/pull/9317/commits/e9fffc58253d61932f8f2830dc810fc753d4a2d2,community/kernel/src/main/java/org/neo4j/kernel/impl/api/index/IndexingService.java
https://github.com/neo4j/neo4j/pull/9953/commits/57ed5b0cdd0d764f2853db18e0f4d165a7cf5e49,community/common/src/test/java/org/neo4j/test/rule/RepeatRule.java
https://github.com/neo4j/neo4j/pull/9953/commits/6c30b7c15bae2ae7ffba15139798a149a7de9df4,community/kernel/src/main/java/org/neo4j/kernel/recovery/Recovery.java
https://github.com/neo4j/neo4j/pull/9953/commits/57ed5b0cdd0d764f2853db18e0f4d165a7cf5e49,community/kernel/src/main/java/org/neo4j/kernel/recovery/Recovery.java
https://github.com/neo4j/neo4j/pull/9953/commits/b27274663ca55532dad0c00f7c0853a3842e8590,community/kernel/src/main/java/org/neo4j/kernel/impl/transaction/command/Command.java
https://github.com/neo4j/neo4j/pull/9953/commits/96effe99ab3cfe4aa941a17f6207858468039a81,community/kernel/src/main/java/org/neo4j/kernel/impl/transaction/log/ReversedSingleFileTransactionCursor.java
https://github.com/neo4j/neo4j/pull/9953/commits/8e929eacf861ddc0201a32edd002a1195c8cc8c7,community/kernel/src/main/java/org/neo4j/kernel/impl/transaction/log/ReversedSingleFileTransactionCursor.java
https://github.com/neo4j/neo4j/pull/9953/commits/8e929eacf861ddc0201a32edd002a1195c8cc8c7,community/kernel/src/test/java/org/neo4j/kernel/impl/api/index/IndexingServiceTest.java
https://github.com/neo4j/neo4j/pull/10413/commits/1f4f5838beb69738e6cbc606e98a30020881fc2e,community/kernel-api/src/main/java/org/neo4j/internal/kernel/api/IndexValueCapability.java
https://github.com/neo4j/neo4j/pull/10413/commits/1f4f5838beb69738e6cbc606e98a30020881fc2e,community/kernel-api/src/main/java/org/neo4j/internal/kernel/api/IndexValueCapability.java
https://github.com/neo4j/neo4j/pull/10413/commits/bd4b34907beda2eac39fab124094046e4e36cbcf,community/kernel-api/src/main/java/org/neo4j/internal/kernel/api/CapableIndexReference.java
https://github.com/neo4j/neo4j/pull/10912/commits/c80cd0d9ea99617f89269f40edd4662bd5c867bd,community/spatial-index/src/main/java/org/neo4j/gis/spatial/index/curves/SpaceFillingCurve.java
https://github.com/neo4j/neo4j/pull/10912/commits/c80cd0d9ea99617f89269f40edd4662bd5c867bd,community/spatial-index/src/test/java/org/neo4j/gis/spatial/index/curves/SpaceFillingCurveTest.java
https://github.com/neo4j/neo4j/pull/10912/commits/c80cd0d9ea99617f89269f40edd4662bd5c867bd,community/spatial-index/src/test/java/org/neo4j/gis/spatial/index/curves/SpaceFillingCurveTest.java
https://github.com/neo4j/neo4j/pull/11575/commits/7270fd9dc2c818eb13609f6bf3f6e079e1b8902b,enterprise/causal-clustering/src/main/java/org/neo4j/causalclustering/core/consensus/LeaderInfo.java
https://github.com/neo4j/neo4j/pull/11575/commits/7270fd9dc2c818eb13609f6bf3f6e079e1b8902b,enterprise/causal-clustering/src/main/java/org/neo4j/causalclustering/core/consensus/RaftMachine.java
https://github.com/neo4j/neo4j/pull/11575/commits/7270fd9dc2c818eb13609f6bf3f6e079e1b8902b,enterprise/causal-clustering/src/main/java/org/neo4j/causalclustering/discovery/HazelcastClusterTopology.java
https://github.com/OpenRefine/OpenRefine/pull/2893/commits/477a298585cffadbabcbd1f0dc149ce67d7564c6,extensions/wikidata/tests/src/org/openrefine/wikidata/qa/scrutinizers/DifferenceWithinScrutinizerTest.java
https://github.com/realm/realm-java/pull/5520/commits/5338680cd16f85f1aceb51c79b30954d5fadbb4f,realm/realm-library/src/main/java/io/realm/RealmQuery.java
https://github.com/RPTools/maptool/pull/2153/commits/be6bcbe56139a6177f6f94d73174e387beed9d11,src/main/java/net/rptools/maptool/client/ui/zone/ZoneRenderer.java
https://github.com/sleuthkit/autopsy/pull/4055/commits/a47979ee658f675b88507525237fbd8fcc062698,Core/src/org/sleuthkit/autopsy/centralrepository/datamodel/CorrelationAttributeInstance.java
https://github.com/undertow-io/undertow/pull/710/commits/50064f30ba3142346683f8dcb9356bf03a0ac191,core/src/main/java/io/undertow/server/handlers/URLDecodingHandler.java
https://github.com/apache/pulsar/pull/4799/commits/f4b41e43376c8196531af5ef7710c76983f19e6e,pulsar-broker-auth-sasl/src/test/java/org/apache/pulsar/broker/authentication/SaslAuthenticateTest.java
https://github.com/apache/pulsar/pull/8052/commits/0f8e53e3375bc279de4ec9ca7c7fe5ebaf25e97b,pulsar-broker/src/test/java/org/apache/pulsar/broker/admin/TopicMessageTTLTest.java
https://github.com/apache/pulsar/pull/8052/commits/0f8e53e3375bc279de4ec9ca7c7fe5ebaf25e97b,pulsar-broker/src/test/java/org/apache/pulsar/broker/admin/TopicPoliciesTest.java
https://github.com/apache/pulsar/pull/10344/commits/3948246d0a2b96883a052f1dee6daae7f13eb4c3,pulsar-broker/src/test/java/org/apache/pulsar/broker/admin/AdminApiDelayedDelivery.java
https://github.com/apache/pulsar/pull/12854/commits/a7187de2b4347d03463c8b30ee053653b76d87b9,pulsar-broker/src/main/java/org/apache/pulsar/broker/service/ServerCnx.java
https://github.com/apache/pulsar/pull/4703/commits/775f3c6cba7980ee514800caafe6d98332204a92,managed-ledger/src/test/java/org/apache/bookkeeper/mledger/impl/ManagedLedgerTest.java
https://github.com/apache/pulsar/pull/4683/commits/b45049d27320add8bfdd8e230cffe126ddd078f0,pulsar-sql/presto-pulsar/src/test/java/org/apache/pulsar/sql/presto/TestPulsarMetadata.java
https://github.com/apache/pulsar/pull/4683/commits/c239f765c1f2da99a7ada844758bcf849d67e289,pulsar-sql/presto-pulsar/src/test/java/org/apache/pulsar/sql/presto/TestPulsarConnector.java
https://github.com/apache/hudi/pull/1575/commits/0af43bbf6acf48942e95e3b57309271c680d2c59,hudi-cli/src/main/java/org/apache/hudi/cli/commands/CommitsCommand.java
https://github.com/apache/hudi/pull/2962/commits/378598c1d0690bb442ab573f1acb8b44675e40e5,hudi-cli/src/main/java/org/apache/hudi/cli/utils/InputStreamConsumer.java
https://github.com/apache/hudi/pull/2900/commits/e4956234d75c8dba15ff7258061ccec68509af9f,hudi-flink/src/test/java/org/apache/hudi/table/HoodieDataSourceITCase.java
https://github.com/apache/hudi/pull/2459/commits/8ea016700cd9a0c544f68849c3ca136862952db1,hudi-integ-test/src/main/java/org/apache/hudi/integ/testsuite/reader/DFSDeltaInputReader.java
https://github.com/apache/hudi/pull/3037/commits/0152412b7dd3b181ceffedb966964986a34e33f3,hudi-sync/hudi-hive-sync/src/main/java/org/apache/hudi/hive/HiveMetastoreBasedLockProvider.java
https://github.com/apache/hive/pull/2103/commits/4f6af3da72bf8dedbe05dc7efa88a652d93f6a35,udf/src/java/org/apache/hadoop/hive/ql/exec/UDFArgumentException.java
https://github.com/apache/hive/pull/2206/commits/61365d0f9693c3d9e7c6a39233bdeace6d09f629,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/reloperators/HiveProject.java
https://github.com/apache/hive/pull/2114/commits/5dd588ed4b1ecab51886ff75e0a301c7d0d97ed0,ql/src/java/org/apache/hadoop/hive/ql/parse/MapReduceCompiler.java
https://github.com/apache/pinot/pull/3152/commits/920f2a06557b768e0f0ef5c3d6e852eb9cf03213,pinot-broker/src/main/java/com/linkedin/pinot/broker/requesthandler/BaseBrokerRequestHandler.java
https://github.com/apache/pinot/pull/5586/commits/b1ddb7bc182533aeb8123c4e8824c145529f4749,pinot-core/src/main/java/org/apache/pinot/core/operator/filter/predicate/RangePredicateEvaluatorFactory.java
https://github.com/apache/pinot/pull/5825/commits/e54a3ff91c6f82a01bc3f8b1a8eaab4c74b0afd4,pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java
https://github.com/apache/pinot/pull/7019/commits/d35c45e18c2af75c15d7950ead3ea1fa7a17c74f,pinot-plugins/pinot-environment/pinot-azure/src/main/java/org/apache/pinot/plugin/provider/AzureEnvironmentProvider.java
https://github.com/apache/pinot/pull/7294/commits/135b63a7a6524105665bd81df4255bdca72b1699,pinot-segment-local/src/main/java/org/apache/pinot/segment/local/indexsegment/immutable/ImmutableSegmentLoader.java
https://github.com/apache/druid/pull/10003/commits/38cdd5c4c7e5e3fb0cecdf91955e1cedf49c037b,processing/src/test/java/org/apache/druid/segment/data/CompressedVSizeColumnarIntsSupplierTest.java
https://github.com/apache/druid/pull/9163/commits/18a3cc5deb4be407ee413fa897b1d0c380d43638,sql/src/main/java/org/apache/druid/sql/calcite/expression/SimpleExtraction.java
https://github.com/apache/druid/pull/9163/commits/18a3cc5deb4be407ee413fa897b1d0c380d43638,sql/src/main/java/org/apache/druid/sql/calcite/filtration/ConvertSelectorsToIns.java
https://github.com/apache/druid/pull/8005/commits/5ac18c540df5c683c62421bfd2011e668d155d6a,indexing-service/src/main/java/org/apache/druid/indexing/overlord/hrtr/HttpRemoteTaskRunner.java
https://github.com/apache/druid/pull/6377/commits/e4754625a63f6e89a2d2ba3dd70596e6046db831,extensions-core/druid-basic-security/src/main/java/org/apache/druid/security/basic/CommonCacheNotifier.java
https://github.com/apache/ambari/pull/3037/commits/4aaafb0c7595db588e978075f5fc6cf3191cbabe,ambari-server/src/main/java/org/apache/ambari/server/controller/internal/ClusterResourceProvider.java
https://github.com/apache/ambari/pull/115/commits/4be08e7e745fb5e3b6582a1b112cd080a32fb68e,ambari-server/src/test/java/org/apache/ambari/server/controller/RootServiceResponseFactoryTest.java
https://github.com/apache/ambari/pull/3004/commits/dc984b46d1b2d2443d98d27b58d1f9653bd5b263,ambari-server/src/main/java/org/apache/ambari/server/controller/AmbariManagementControllerImpl.java
https://github.com/apache/ambari/pull/3003/commits/61748d5982d3b6929713b3bea333e3a2bf6d7d65,ambari-server/src/main/java/org/apache/ambari/server/bootstrap/BSRunner.java
https://github.com/apache/kafka/pull/8363/commits/385080d6ae89fff36312c4c5b80ff4d99780d014,clients/src/main/java/org/apache/kafka/clients/producer/internals/Sender.java
https://github.com/apache/kafka/pull/8577/commits/074c9eb940de8e26a6ca22592893e43f4ddc0a71,clients/src/main/java/org/apache/kafka/common/metrics/stats/Histogram.java
https://github.com/apache/cloudstack/pull/5510/commits/4e78a33002a919e23b70236558002445e30afe77,vmware-base/src/main/java/com/cloud/hypervisor/vmware/mo/VirtualMachineMO.java
https://github.com/apache/cloudstack/pull/3575/commits/ffd51a0102b69b48cef554b743da1185a8be4f6e,server/src/main/java/com/cloud/network/router/VirtualNetworkApplianceManagerImpl.java
https://github.com/apache/iotdb/pull/2103/commits/af32e5bfee07456062ae3599c3ea19bb2a438db1,server/src/main/java/org/apache/iotdb/db/engine/merge/selector/MaxFileMergeFileSelector.java
https://github.com/apache/iotdb/pull/2375/commits/e2c0c22780c8d3b07cdfabb581642cfee52c3c4d,cluster/src/main/java/org/apache/iotdb/cluster/config/ClusterConfig.java
https://github.com/apache/iotdb/pull/4374/commits/43aa8bf3ad089956086f187c7137474f96011e29,server/src/main/java/org/apache/iotdb/db/concurrent/threadpool/WrappedSingleThreadScheduledExecutor.java
https://github.com/apache/ozone/pull/1911/commits/8151270e1e489637a5531ad62f1bb234365ec31e,hadoop-hdds/container-service/src/main/java/org/apache/hadoop/ozone/container/keyvalue/impl/FilePerChunkStrategy.java
https://github.com/apache/ozone/pull/1838/commits/8d8acbd19b26b2becd4acaf9d4e6bfe6cb6fe241,hadoop-ozone/ozone-manager/src/test/java/org/apache/hadoop/ozone/security/TestOzoneBlockTokenSecretManager.java
